id,type,locality,activation_date,latitude,longitude,lease_type,gym,lift,swimming_pool,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,amenities,water_supply,building_type,balconies,rent,deposit
ff8081816387aad1016388485b175cd9,BHK3,Whitefield,2018-05-23 16:25:08,12.9608945,77.74274919999993,ANYONE,1,1,1,1,SEMI_FURNISHED,BOTH,1627,8.0,2,N,3.0,2,4.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":true,""STP"":true,""HK"":false,""PB"":true,""VP"":true}",BOREWELL,AP,2.0,27000,150000.0
ff8081815d26c204015d274f99d21b72,BHK2,Gnana Bharathi,2017-07-10 12:52:30,12.946436,77.50102590000007,FAMILY,0,0,0,1,SEMI_FURNISHED,NONE,1100,4.0,2,NE,4.0,2,2.0,"{""PARK"":false,""HK"":false,""LIFT"":false,""PB"":false,""INTERNET"":false,""GYM"":false,""FS"":false,""SECURITY"":false,""INTERCOM"":false,""POOL"":false,""AC"":false,""SC"":false}",CORP_BORE,IH,1.0,14000,125000.0
ff8081814e8ddb72014e915bb87517dc,BHK2,Basaveshwara Nagar,2018-07-05 18:16:37,12.996041561604905,77.53969010304105,FAMILY,0,0,0,1,SEMI_FURNISHED,NONE,600,1.0,1,N,2.0,1,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":true}",CORP_BORE,IF,1.0,16000,180000.0
ff8081815f7cc01b015f7cd2dfad09cf,RK1,HSR Layout,2017-11-07 09:37:32,12.90733102399991,77.6329328846557,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,250,2.0,1,N,1.0,3,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,1.0,8500,30000.0
ff80818160302e0b016030fa79b825f8,BHK2,Sarjapur Road Post Railway Crossing,2017-12-07 18:48:40,12.90436459,77.70708466,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1050,1.0,2,W,1.0,12,12.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":true,""HK"":true,""PB"":true,""VP"":true}",BOREWELL,AP,2.0,25000,150000.0
ff8081815bb9ae79015bbece4449280a,BHK3,Kumaraswamy Layout,2018-07-02 14:24:11,12.908043907104206,77.56158640793456,FAMILY,0,1,0,1,FULLY_FURNISHED,BOTH,13000,5.0,2,N,3.0,1,3.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":true,""VP"":false}",BOREWELL,AP,1.0,17000,170000.0
ff8081814bd62607014be9c0a9b02447,BHK2,Koramangala,2018-03-10 20:34:31,12.918151,77.62988940000002,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1060,7.0,2,E,2.0,2,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":true,""VP"":true}",CORPORATION,IF,1.0,23000,150000.0
ff80818164ad89770164b115710a41dd,BHK1,Jayanagar,2018-07-25 13:33:48,12.920129724647833,77.59345125568086,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,700,5.0,1,N,1.0,0,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IH,0.0,11000,110000.0
ff8081815f2679ca015f28ee10d53095,BHK2,Kadugodi,2017-10-17 17:31:56,12.998020381977696,77.76001705826637,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1000,0.0,2,W,2.0,3,6.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":true,""VP"":true}",CORP_BORE,AP,2.0,17000,120000.0
ff8081816409f86c01640dab5a0966b9,BHK2,Banashankari,2018-06-17 18:27:50,12.937418155504815,77.55659599294825,BACHELOR,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,900,0.0,2,E,0.0,2,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,1.0,9000,60000.0
ff8081815b9bf9ce015ba02d25141bb0,BHK2,Whitefield,2017-10-29 18:19:46,12.967561400000001,77.74051710000003,FAMILY,0,1,1,1,SEMI_FURNISHED,BOTH,1316,2.0,2,E,2.0,1,4.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":true,""PB"":true,""VP"":true}",CORP_BORE,AP,2.0,24000,150000.0
ff808181643698ad016437639fd93e1d,BHK2,C V Raman Nagar,2018-06-25 21:03:47,12.9758421,77.66618160000007,ANYONE,0,1,0,1,SEMI_FURNISHED,FOUR_WHEELER,1120,10.0,2,W,4.0,3,3.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":false,""AC"":true,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,AP,2.0,22000,150000.0
ff80818154f7abca0154fbd527003454,BHK3,HSR Layout,2018-03-08 15:23:07,12.911450368955812,77.6322471490738,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1100,15.0,3,W,3.0,0,1.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":true,""VP"":false}",CORPORATION,IF,1.0,21000,200000.0
ff8081815de1bc87015de5f6658d6ea7,BHK2,Varthur,2017-08-20 09:23:22,12.93951702,77.73066711,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1012,0.0,2,E,0.0,4,21.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":true,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":true}",CORP_BORE,AP,1.0,23000,100000.0
ff80818160e9f5ea0160e9fec8e2042a,BHK2,Kaggadasapura,2018-01-12 17:47:24,12.967755158590176,77.6700028834324,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,500,10.0,1,N,2.0,0,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,0.0,12000,120000.0
ff8081814d4b859b014d561d074f328c,BHK2,Vijaya Nagar,2018-05-06 20:33:49,12.985215263803596,77.53210992513118,ANYONE,1,1,0,1,SEMI_FURNISHED,BOTH,1200,6.0,2,W,2.0,2,3.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,AP,1.0,19500,200000.0
ff8081815dd6701e015dd9c3743e7fe9,BHK3,Koramangala 6th Block,2017-08-16 17:44:45,12.940398996653444,77.62079002698363,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,1200,7.0,5,E,6.0,0,1.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":true,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IH,2.0,42000,200000.0
ff8081815f766c23015f76a468a90d4c,BHK2,Mahadevapura,2017-12-19 23:47:49,12.99330902,77.68386841,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1333,8.0,2,N,2.0,7,13.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":true,""PARK"":true,""RWH"":true,""STP"":true,""HK"":true,""PB"":true,""VP"":true}",CORP_BORE,AP,2.0,25000,200000.0
ff808181638d2a3501638df222f65cb9,BHK2,thimma reddy layout,2018-05-24 22:31:27,12.9804096,77.6801837,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,900,12.0,2,N,2.0,3,4.0,"{""LIFT"":true,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":true,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,AP,2.0,18000,108000.0
ff8081816108a005016108a7dd22046d,BHK2,Nagapura,2018-01-19 13:54:59,12.998173052654495,77.54563953736499,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,650,4.0,2,E,2.0,0,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,0.0,10000,100000.0
ff80818159fa0f0f0159fe18e0b9465f,BHK1,Munnekollal,2018-06-03 18:11:30,12.9484595,77.7133579,ANYONE,0,0,0,1,SEMI_FURNISHED,FOUR_WHEELER,500,10.0,1,S,1.0,2,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IH,0.0,9000,40000.0
ff80818158b16cc90158b541ff8725a2,BHK2,"Chandra Layout,Vijayanagar",2017-07-08 09:36:44,12.957390266116064,77.52754689814766,FAMILY,0,0,0,1,NOT_FURNISHED,FOUR_WHEELER,900,10.0,2,N,0.0,1,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,10.0,13500,120000.0
ff80818164e0eb9c0164e4ab5f6c51c4,BHK2,"Mudalapalya, Vijaya Nagar, Bengaluru, Karnataka, India",2018-07-29 20:37:29,12.972233099999999,77.52340920000006,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,800,5.0,1,E,2.0,0,1.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IH,0.0,13000,130000.0
ff8081816343739a01634383695b06bc,BHK3,"Basavanna Nagar,Krishnarajapura",2018-05-11 18:14:02,12.992034199999999,77.7182388,ANYONE,1,1,0,1,SEMI_FURNISHED,BOTH,1320,0.0,2,W,3.0,3,5.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":true,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":true,""SECURITY"":true,""SC"":false,""GP"":true,""PARK"":false,""RWH"":true,""STP"":true,""HK"":true,""PB"":true,""VP"":true}",CORP_BORE,AP,1.0,30000,300000.0
ff80818151ae8c4e0151b046b311202c,BHK2,J P Nagar,2017-08-06 11:36:35,12.902698555442074,77.58389895092614,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,900,7.0,1,N,2.0,1,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,10500,60000.0
ff8081815dc84ce6015dca2f53b5102b,BHK2,Srinagar,2017-08-10 09:53:36,12.946211361503275,77.55512434358594,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,900,20.0,1,E,2.0,0,1.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,1.0,11000,100000.0
ff80818163f29b220163f3e4cb61680f,BHK3,RR Nagar,2018-06-12 18:19:38,12.915063499999999,77.51031519999992,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1494,14.0,2,E,2.0,1,1.0,"{""AC"":false,""CLUB"":false,""CPA"":false,""FS"":false,""GP"":false,""GYM"":false,""HK"":false,""INTERCOM"":false,""INTERNET"":false,""LIFT"":false,""PARK"":false,""PB"":false,""POOL"":false,""RWH"":false,""SC"":false,""SECURITY"":false,""SERVANT"":false,""STP"":false,""VP"":false}",CORPORATION,IH,0.0,27000,270000.0
ff8081815d985d64015d98718fea0d29,BHK2,Koramangala 1st Block,2017-07-31 18:39:41,12.919317330479258,77.63747936983646,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,650,6.0,2,E,2.0,2,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,13500,135000.0
ff808181629acf7501629b08ff1e20d1,BHK2,"Hagadur, Immadihalli, Whitefield, Bengaluru, Karnataka, India",2018-04-06 20:38:57,12.9661204,77.75700989999996,ANYONE,1,1,1,1,SEMI_FURNISHED,BOTH,1110,0.0,2,W,1.0,1,4.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":false,""AC"":true,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":true,""VP"":true}",BOREWELL,AP,1.0,18000,100000.0
ff8081815852681901585765c74f0936,BHK2,Banashankari,2018-06-18 20:12:40,12.932881820736474,77.53204013558195,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,1200,0.0,2,NE,2.0,0,1.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":true,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":true,""PB"":false,""VP"":false}",CORP_BORE,IF,2.0,18000,180000.0
ff8081815de1bc87015de5b0307660eb,BHK2,Raja Rajeshwari Nagar,2017-08-15 17:45:00,12.921524100206346,77.52663076382373,FAMILY,1,1,1,1,FULLY_FURNISHED,BOTH,1209,0.0,2,N,4.0,4,4.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":true,""RWH"":true,""STP"":true,""HK"":true,""PB"":true,""VP"":true}",CORP_BORE,AP,1.0,15000,200000.0
ff80818161894afd01618a00378f5d51,BHK3,"Bellandur,Marathahalli",2018-03-16 16:33:42,12.9496243,77.7035343,FAMILY,0,0,0,0,SEMI_FURNISHED,BOTH,1600,0.0,2,E,3.0,1,6.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":true,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":true,""RWH"":true,""STP"":true,""HK"":true,""PB"":true,""VP"":true}",CORP_BORE,AP,3.0,40000,200000.0
ff8081815a51929f015a51b8913825a6,BHK3,Whitefield Hope Farm Junction,2017-08-09 19:04:08,12.96576595,77.74234009,ANYONE,1,0,1,1,SEMI_FURNISHED,BOTH,3000,5.0,4,E,3.0,0,1.0,"{""LIFT"":false,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":true,""INTERCOM"":true,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":true,""RWH"":true,""STP"":false,""HK"":false,""PB"":true,""VP"":true}",BOREWELL,IH,3.0,35000,300000.0
ff8081815df00c39015df041d25419c8,BHK2,Vibhutipura,2017-08-17 20:12:26,12.966844817123208,77.68220861282816,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,600,6.0,2,N,2.0,1,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,0.0,12000,120000.0
ff80818161894afd01618955e3350530,BHK2,Basavanagudi,2018-04-21 19:00:40,12.937844391762226,77.56513143252357,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,950,0.0,2,NE,2.0,3,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,AP,2.0,15000,150000.0
ff8081815baf0eb3015baf1ab7a30617,BHK2,Kaggadasapura,2017-07-31 16:13:08,12.981657909258413,77.67990443187716,FAMILY,0,0,0,0,SEMI_FURNISHED,BOTH,1200,13.0,2,N,2.0,4,4.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":true,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":true,""RWH"":true,""STP"":false,""HK"":false,""PB"":true,""VP"":false}",CORPORATION,AP,2.0,20000,100000.0
ff80818162c249b60162c29571ed253b,BHK3,RR Nagar,2018-04-14 14:53:31,12.90845471025958,77.51003984418027,FAMILY,0,0,0,1,FULLY_FURNISHED,BOTH,2100,1.0,3,N,3.0,0,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IH,1.0,40000,400000.0
ff8081815c0639b6015c0a9eecd96814,BHK1,BTM Layout,2018-01-04 21:18:44,12.923330257192486,77.6123470454037,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1,NE,1.0,0,2.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":false,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,0.0,11000,40000.0
ff8081815eec0f37015eec1010010013,BHK2,Banashankari,2017-10-05 19:17:27,12.926131940510952,77.55020452513122,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1205,0.0,2,N,2.0,1,4.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":false,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":true,""CPA"":true,""FS"":true,""SERVANT"":false,""SECURITY"":true,""SC"":false,""GP"":true,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":true,""VP"":false}",CORPORATION,AP,2.0,20000,200000.0
ff8081815c959c82015c9ac1bee95815,BHK1,Murgesh Pallya,2018-07-02 14:01:58,12.958887366178837,77.66100503504276,FAMILY,1,0,0,0,SEMI_FURNISHED,TWO_WHEELER,300,5.0,1,N,1.0,3,3.0,"{""LIFT"":false,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,1.0,9000,50000.0
ff8081814ec545f7014eca1d6fe61def,BHK2,HSR Layout,2018-07-18 21:15:32,12.92212219974072,77.63469723254094,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,600,5.0,2,N,2.0,1,4.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":true}",CORP_BORE,IH,0.0,15000,60000.0
ff808181582f223201582faf831208e0,BHK2,Munnekollal,2018-06-14 14:30:39,12.949114313026252,77.70315220184989,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,950,0.0,2,N,2.0,1,3.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":true,""PB"":false,""VP"":false}",CORP_BORE,IF,2.0,18000,75000.0
ff80818152a09c400152a12e79c807e1,BHK1,Indiranagar,2017-11-21 21:15:25,12.975212900000011,77.64190300503242,ANYONE,0,0,0,1,FULLY_FURNISHED,TWO_WHEELER,570,8.0,1,S,2.0,0,1.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":true,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,0.0,17000,100000.0
ff808181626cca18016270bce53f1311,BHK2,Kadugodi,2018-04-16 19:28:54,12.9999985,77.7509708,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1130,0.0,2,E,2.0,4,5.0,"{""LIFT"":true,""GYM"":true,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":true,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":true,""SC"":true,""GP"":false,""PARK"":false,""RWH"":false,""STP"":false,""HK"":false,""PB"":true,""VP"":false}",BOREWELL,AP,1.0,16000,100000.0
ff808181538a8cef015393bcfb800110,BHK2,"JP Nagar, Bengaluru, Karnataka, India",2018-07-18 14:47:53,12.910491,77.5857168,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,800,1.0,2,E,2.0,3,4.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":false,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORP_BORE,IF,1.0,13000,130000.0
ff8081815e79ffaa015e7b5265cb357b,BHK4,Indiranagar,2017-09-14 10:52:00,12.972085410063464,77.64385163320458,FAMILY,0,0,0,0,SEMI_FURNISHED,BOTH,2000,5.0,4,E,4.0,1,1.0,"{""LIFT"":false,""GYM"":false,""INTERNET"":true,""AC"":false,""CLUB"":false,""INTERCOM"":false,""POOL"":false,""CPA"":false,""FS"":false,""SERVANT"":false,""SECURITY"":false,""SC"":true,""GP"":false,""PARK"":true,""RWH"":true,""STP"":false,""HK"":false,""PB"":false,""VP"":false}",CORPORATION,IF,1.0,48000,400000.0
